Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Synallaxis candei,White-whiskered Spinetail,0.2550,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_1104.wav
3.0,6.0,Microrhopias quixensis,Dot-winged Antwren,0.1937,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_1104.wav
