Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Sakesphorus canadensis,Black-crested Antshrike,0.1923,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_42.wav
0.0,3.0,Dysithamnus mentalis,Plain Antvireo,0.1052,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_42.wav
