Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Forpus conspicillatus,Spectacled Parrotlet,0.6441,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_1885.wav
0.0,3.0,Tapera naevia,Striped Cuckoo,0.2304,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_1885.wav
3.0,6.0,Forpus conspicillatus,Spectacled Parrotlet,0.2146,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_1885.wav
