Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Tapera naevia,Striped Cuckoo,0.1564,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_44.wav
0.0,3.0,Sakesphorus canadensis,Black-crested Antshrike,0.1280,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_44.wav
3.0,6.0,Dysithamnus mentalis,Plain Antvireo,0.1159,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_44.wav
