Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Cercomacroides tyrannina,Dusky Antbird,0.1265,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_2013.wav
3.0,6.0,Microrhopias quixensis,Dot-winged Antwren,0.1158,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_2013.wav
