Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Trogon chionurus,White-tailed Trogon,0.2314,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_205.wav
