Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Pitangus sulphuratus,Great Kiskadee,0.1225,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_2667.wav
