Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Arremonops conirostris,Black-striped Sparrow,0.2646,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_476.wav
