Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Tapera naevia,Striped Cuckoo,0.2570,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_101.wav
3.0,6.0,Tapera naevia,Striped Cuckoo,0.6903,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_101.wav
