Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Microrhopias quixensis,Dot-winged Antwren,0.3937,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_1099.wav
3.0,6.0,Hafferia immaculata,Blue-lored Antbird,0.1364,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_1099.wav
3.0,6.0,Synallaxis candei,White-whiskered Spinetail,0.1251,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_1099.wav
