Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Furnarius leucopus,Pale-legged Hornero,0.7589,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_112.wav
3.0,6.0,Furnarius leucopus,Pale-legged Hornero,0.1337,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_112.wav
