Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Empidonax traillii,Willow Flycatcher,0.1146,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_2244.wav
