Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Tapera naevia,Striped Cuckoo,0.1841,C:\Users\JOINER PEREZ\Desktop\kal\con ia\mejorados\fragmento_22.wav
