Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Tinamus major,Great Tinamou,0.1382,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos seleccionados\fragmento_1375.wav
