Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Tinamus major,Great Tinamou,0.1147,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos seleccionados\fragmento_1371.wav
