Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Columbina passerina,Common Ground Dove,0.4932,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos seleccionados\fragmento_1728.wav
