Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Tinamus major,Great Tinamou,0.2733,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1433.wav
3.0,6.0,Tinamus major,Great Tinamou,0.1367,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1433.wav
