Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Inezia tenuirostris,Slender-billed Tyrannulet,0.7030,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_357.wav
0.0,3.0,Tyrannus melancholicus,Tropical Kingbird,0.3069,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_357.wav
