Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Campylorhynchus zonatus,Band-backed Wren,0.1357,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_76.wav
3.0,6.0,Tapera naevia,Striped Cuckoo,0.2609,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_76.wav
