Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Columbina passerina,Common Ground Dove,0.2191,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1761.wav
3.0,6.0,Leptotila verreauxi,White-tipped Dove,0.1350,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1761.wav
3.0,6.0,Claravis pretiosa,Blue Ground Dove,0.1129,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1761.wav
