Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Patagioenas corensis,Bare-eyed Pigeon,0.1051,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1141.wav
3.0,6.0,Patagioenas corensis,Bare-eyed Pigeon,0.2378,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1141.wav
3.0,6.0,Patagioenas cayennensis,Pale-vented Pigeon,0.1395,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1141.wav
