Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Mionectes oleagineus,Ochre-bellied Flycatcher,0.3630,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_973.wav
3.0,6.0,Furnarius leucopus,Pale-legged Hornero,0.1251,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_973.wav
