Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Synallaxis candei,White-whiskered Spinetail,0.3459,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_251.wav
3.0,6.0,Synallaxis candei,White-whiskered Spinetail,0.8845,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_251.wav
