Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Tapera naevia,Striped Cuckoo,0.4711,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_926.wav
3.0,6.0,Tapera naevia,Striped Cuckoo,0.4044,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_926.wav
