Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Leptotila verreauxi,White-tipped Dove,0.1716,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1967.wav
3.0,6.0,Columbina passerina,Common Ground Dove,0.1198,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1967.wav
