Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1158,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_277.wav
3.0,6.0,Sublegatus arenarum,Northern Scrub-Flycatcher,0.1867,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_277.wav
