Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Crypturellus erythropus,Red-legged Tinamou,0.2423,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_917.wav
3.0,6.0,Tapera naevia,Striped Cuckoo,0.4484,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_917.wav
