Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Cercomacroides tyrannina,Dusky Antbird,0.1671,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_746.wav
3.0,6.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1312,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_746.wav
