Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Xiphorhynchus susurrans,Cocoa Woodcreeper,0.2567,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1078.wav
3.0,6.0,Xiphorhynchus susurrans,Cocoa Woodcreeper,0.1695,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1078.wav
