Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Inezia tenuirostris,Slender-billed Tyrannulet,0.9718,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_334.wav
3.0,6.0,Tinamus major,Great Tinamou,0.1762,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_334.wav
