Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Tinamus major,Great Tinamou,0.1282,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_352.wav
3.0,6.0,Inezia tenuirostris,Slender-billed Tyrannulet,0.3394,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_352.wav
