Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Cyphorhinus phaeocephalus,Song Wren,0.1746,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2317.wav
3.0,6.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1006,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2317.wav
