Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Tinamus major,Great Tinamou,0.2473,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2416.wav
3.0,6.0,Tinamus major,Great Tinamou,0.1058,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2416.wav
