Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Inezia tenuirostris,Slender-billed Tyrannulet,0.3167,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_338.wav
3.0,6.0,Tyrannus melancholicus,Tropical Kingbird,0.2775,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_338.wav
