Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Synallaxis candei,White-whiskered Spinetail,0.4387,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2626.wav
3.0,6.0,Pitangus sulphuratus,Great Kiskadee,0.1423,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2626.wav
