Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Oncostoma olivaceum,Southern Bentbill,0.1487,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_979.wav
0.0,3.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1060,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_979.wav
