Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Patagioenas corensis,Bare-eyed Pigeon,0.1767,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1140.wav
0.0,3.0,Coccyzus americanus,Yellow-billed Cuckoo,0.1111,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1140.wav
