Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Campylorhynchus griseus,Bicolored Wren,0.3429,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1463.wav
3.0,6.0,Campylorhynchus griseus,Bicolored Wren,0.5553,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1463.wav
