Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Campylorhynchus griseus,Bicolored Wren,0.9828,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_96.wav
3.0,6.0,Tapera naevia,Striped Cuckoo,0.2624,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_96.wav
