Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Forpus conspicillatus,Spectacled Parrotlet,0.2001,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_129.wav
3.0,6.0,Forpus passerinus,Green-rumped Parrotlet,0.1691,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_129.wav
