Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Synallaxis candei,White-whiskered Spinetail,0.5468,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1053.wav
3.0,6.0,Microrhopias quixensis,Dot-winged Antwren,0.1190,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1053.wav
