Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Colinus cristatus,Crested Bobwhite,0.1833,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1298.wav
0.0,3.0,Synallaxis candei,White-whiskered Spinetail,0.1470,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1298.wav
