Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Trogon chionurus,White-tailed Trogon,0.1054,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1566.wav
3.0,6.0,Arremonops conirostris,Black-striped Sparrow,0.1032,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1566.wav
