Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Trogon caligatus,Gartered Trogon,0.1398,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_31.wav
3.0,6.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1549,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_31.wav
