Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Columbina passerina,Common Ground Dove,0.1005,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1137.wav
3.0,6.0,Columbina passerina,Common Ground Dove,0.1924,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1137.wav
