Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Dysithamnus mentalis,Plain Antvireo,0.4234,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_39.wav
3.0,6.0,Thamnophilus atrinucha,Black-crowned Antshrike,0.1336,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_39.wav
