Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Campylorhynchus griseus,Bicolored Wren,0.7851,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_329.wav
3.0,6.0,Synallaxis candei,White-whiskered Spinetail,0.1333,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_329.wav
