Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Inezia tenuirostris,Slender-billed Tyrannulet,0.5802,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_340.wav
3.0,6.0,Tyrannus melancholicus,Tropical Kingbird,0.2547,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_340.wav
