Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1409,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1192.wav
3.0,6.0,Tapera naevia,Striped Cuckoo,0.3030,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1192.wav
