Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1251,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2313.wav
0.0,3.0,Synallaxis candei,White-whiskered Spinetail,0.1177,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2313.wav
3.0,6.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.2664,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2313.wav
