Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Tapera naevia,Striped Cuckoo,0.1080,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_56.wav
3.0,6.0,Sakesphorus canadensis,Black-crested Antshrike,0.1038,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_56.wav
