Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Xiphorhynchus susurrans,Cocoa Woodcreeper,0.1066,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1666.wav
3.0,6.0,Cercomacroides tyrannina,Dusky Antbird,0.1300,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1666.wav
