Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Leptotila verreauxi,White-tipped Dove,0.2028,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1735.wav
3.0,6.0,Columbina passerina,Common Ground Dove,0.1469,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1735.wav
