Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Crotophaga sulcirostris,Groove-billed Ani,0.2562,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1057.wav
3.0,6.0,Crotophaga sulcirostris,Groove-billed Ani,0.1271,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1057.wav
