Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Poliocrania exsul,Chestnut-backed Antbird,0.2307,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_32.wav
3.0,6.0,Cyphorhinus phaeocephalus,Song Wren,0.1248,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_32.wav
3.0,6.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1047,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_32.wav
