Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Malacoptila panamensis,White-whiskered Puffbird,0.3047,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_774.wav
