Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Sakesphorus canadensis,Black-crested Antshrike,0.1049,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_36.wav
3.0,6.0,Dysithamnus mentalis,Plain Antvireo,0.1834,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_36.wav
