Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Furnarius leucopus,Pale-legged Hornero,0.2060,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2325.wav
3.0,6.0,Furnarius leucopus,Pale-legged Hornero,0.9097,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2325.wav
