Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Colinus cristatus,Crested Bobwhite,0.1613,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2453.wav
0.0,3.0,Spizaetus ornatus,Ornate Hawk-Eagle,0.1369,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2453.wav
3.0,6.0,Synallaxis candei,White-whiskered Spinetail,0.1457,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_2453.wav
