Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Furnarius leucopus,Pale-legged Hornero,0.1790,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1948.wav
3.0,6.0,Cercomacroides tyrannina,Dusky Antbird,0.1653,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1948.wav
