Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Colinus cristatus,Crested Bobwhite,0.1179,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_146.wav
3.0,6.0,Synallaxis candei,White-whiskered Spinetail,0.1278,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_146.wav
