Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Synallaxis candei,White-whiskered Spinetail,0.2392,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_978.wav
3.0,6.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.2038,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_978.wav
