Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Colinus cristatus,Crested Bobwhite,0.1001,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1970.wav
3.0,6.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1200,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1970.wav
