Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Chiroxiphia lanceolata,Lance-tailed Manakin,0.1103,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1349.wav
0.0,3.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1005,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1349.wav
3.0,6.0,Schiffornis stenorhyncha,Russet-winged Schiffornis,0.1059,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_1349.wav
